Year,Month,wellAPI,Wellname,BHP,Qo,Qw,Qg,CompL,FlowDays,Type,TD,reservoir,long,lat
2018,3,2ECFC83806,Well035,15,16.23440,528.71120,13.21452,109.90814,28.99997,Producer,7486.877,Red,21.21233603,-33.17877677
2018,4,2ECFC83806,Well035,15,16.29920,532.37154,8.29012,109.90814,27.99999,Producer,7486.877,Red,21.21233603,-33.17877677
2018,8,2ECFC83806,Well035,15,23.24063,561.62597,8.59798,109.90814,29.99997,Producer,7486.877,Red,21.21233603,-33.17877677
2009,11,2ECFC8381A,Well037,15,16.10191,420.58175,10.84866,160.76116,30.00000,Producer,7368.767,Red,21.20849483,-33.16400107
2014,9,2ECFC8381A,Well037,15,10.14127,408.81974,10.67606,160.76116,28.99998,Producer,7368.767,Red,21.20849483,-33.16400107
2015,8,2ECFC8381A,Well037,15,14.17033,271.08449,10.37746,160.76116,31.00000,Producer,7368.767,Red,21.20849483,-33.16400107
2015,9,2ECFC8381A,Well037,15,14.35753,282.15672,10.51456,160.76116,28.99998,Producer,7368.767,Red,21.20849483,-33.16400107
2015,10,2ECFC8381A,Well037,15,14.91293,295.66501,10.92130,160.76116,31.00000,Producer,7368.767,Red,21.20849483,-33.16400107
2015,12,2ECFC8381A,Well037,15,14.72424,295.76505,10.78311,160.76116,31.00000,Producer,7368.767,Red,21.20849483,-33.16400107
2016,3,2ECFC8381A,Well037,15,14.22022,313.10227,10.59440,180.44620,31.00000,Producer,7368.767,Red,21.20849483,-33.16400107
2016,5,2ECFC8381A,Well037,15,13.15256,308.27831,10.25264,180.44620,29.99997,Producer,7368.767,Red,21.20849483,-33.16400107
2016,7,2ECFC8381A,Well037,15,13.24764,318.35330,10.59440,180.44620,31.00000,Producer,7368.767,Red,21.20849483,-33.16400107
2005,2,2ECFC83842,Well042,15,32.22852,713.36588,13.91922,155.18373,26.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2005,3,2ECFC83842,Well042,15,35.85190,781.19396,14.12587,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2005,4,2ECFC83842,Well042,15,44.82955,754.00811,13.98330,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2005,5,2ECFC83842,Well042,15,27.01371,821.71920,14.10891,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2005,6,2ECFC83842,Well042,15,28.14269,726.70684,14.04530,155.18373,27.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2005,7,2ECFC83842,Well042,15,31.05744,787.21107,14.23467,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2005,8,2ECFC83842,Well042,15,23.35547,839.53454,14.17636,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2005,9,2ECFC83842,Well042,15,28.77796,823.92556,14.05012,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2005,10,2ECFC83842,Well042,15,31.20962,806.99146,14.30442,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2006,5,2ECFC83842,Well042,15,40.55708,749.99399,14.01300,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2006,6,2ECFC83842,Well042,15,29.05262,763.57856,14.18421,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2006,7,2ECFC83842,Well042,15,28.14790,754.36371,14.04789,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2006,10,2ECFC83842,Well042,15,24.90155,789.82600,14.33968,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2006,11,2ECFC83842,Well042,15,23.45888,755.75643,14.23913,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2006,12,2ECFC83842,Well042,15,22.01432,746.60004,14.12587,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2007,4,2ECFC83842,Well042,15,21.18826,723.61126,14.41980,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2008,5,2ECFC83842,Well042,15,32.26265,928.79206,13.93396,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2008,7,2ECFC83842,Well042,15,31.71077,1011.57357,14.24343,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2008,8,2ECFC83842,Well042,15,32.63395,1047.42432,14.09432,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2008,9,2ECFC83842,Well042,15,33.00052,991.26087,13.98372,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2008,10,2ECFC83842,Well042,15,34.00959,978.09068,14.14443,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2008,11,2ECFC83842,Well042,15,34.40734,962.79106,13.79878,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2008,12,2ECFC83842,Well042,15,36.76493,1111.18844,14.23586,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,1,2ECFC83842,Well042,15,37.15450,1121.04081,14.38670,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,2,2ECFC83842,Well042,15,37.52544,1138.48355,14.28405,155.18373,28.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,3,2ECFC83842,Well042,15,33.53481,1164.86025,14.21012,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,4,2ECFC83842,Well042,15,31.90400,1076.44084,14.33022,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,5,2ECFC83842,Well042,15,32.78004,1173.77752,14.15741,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,6,2ECFC83842,Well042,15,33.08229,1194.08324,14.01837,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,8,2ECFC83842,Well042,15,32.40468,1174.04640,13.99530,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2009,9,2ECFC83842,Well042,15,33.55822,1217.59334,14.22004,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,10,2ECFC83842,Well042,15,33.79655,1202.64707,14.32103,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2009,11,2ECFC83842,Well042,15,34.99020,1109.68898,14.03253,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2009,12,2ECFC83842,Well042,15,34.48234,1020.30790,13.82886,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2010,1,2ECFC83842,Well042,15,34.87190,1046.77986,13.98510,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,2,2ECFC83842,Well042,15,36.33262,1042.37032,14.06846,155.18373,28.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,3,2ECFC83842,Well042,15,36.33276,1067.43155,14.06851,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,4,2ECFC83842,Well042,15,35.25646,1077.21082,14.13932,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,6,2ECFC83842,Well042,15,32.36735,1058.16322,13.97917,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,7,2ECFC83842,Well042,15,30.98034,1035.62852,14.19933,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,8,2ECFC83842,Well042,15,30.10586,1008.85333,13.79852,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,10,2ECFC83842,Well042,15,29.83397,1136.93381,14.56569,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,11,2ECFC83842,Well042,15,28.72764,1118.50456,14.02555,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2010,12,2ECFC83842,Well042,15,27.54732,1083.11070,14.06062,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2011,2,2ECFC83842,Well042,15,26.78110,1034.49774,13.98742,155.18373,26.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2011,3,2ECFC83842,Well042,15,27.92268,1050.51340,13.93550,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2011,4,2ECFC83842,Well042,15,27.35227,999.60125,13.96106,155.18373,27.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2011,5,2ECFC83842,Well042,15,30.16875,1082.99666,13.82735,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2011,6,2ECFC83842,Well042,15,29.89545,1133.42752,14.59570,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2011,7,2ECFC83842,Well042,15,29.36325,1107.50528,14.33587,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2011,9,2ECFC83842,Well042,15,29.09245,1104.24830,14.20366,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2011,10,2ECFC83842,Well042,15,27.93080,1114.74925,13.93955,155.18373,28.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2011,11,2ECFC83842,Well042,15,27.77788,1157.83265,14.17830,155.18373,27.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2011,12,2ECFC83842,Well042,15,27.52906,1145.58445,14.05130,155.18373,28.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2012,3,2ECFC83842,Well042,15,27.41341,960.09244,13.99227,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2012,4,2ECFC83842,Well042,15,27.60596,1006.99015,14.09055,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2012,6,2ECFC83842,Well042,15,25.45275,1021.37320,14.65709,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2012,7,2ECFC83842,Well042,15,21.93519,883.04821,14.07509,155.18373,26.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2012,8,2ECFC83842,Well042,15,22.86446,925.08376,13.87832,155.18373,28.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2012,9,2ECFC83842,Well042,15,22.81523,926.79146,13.84844,155.18373,27.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2012,10,2ECFC83842,Well042,15,22.83809,927.10281,13.86231,155.18373,28.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2012,12,2ECFC83842,Well042,15,23.58880,1018.78130,14.31799,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2013,1,2ECFC83842,Well042,15,21.17839,954.31099,14.41308,155.18373,27.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2013,2,2ECFC83842,Well042,15,22.89040,992.94858,13.89407,155.18373,26.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2013,3,2ECFC83842,Well042,15,23.47112,1023.21411,14.24656,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2013,4,2ECFC83842,Well042,15,27.25583,933.51214,41.73551,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2013,5,2ECFC83842,Well042,15,28.08500,938.03903,42.04951,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2013,6,2ECFC83842,Well042,15,26.74216,914.83070,41.90126,155.18373,27.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2013,8,2ECFC83842,Well042,15,29.13195,972.75378,42.66883,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2013,9,2ECFC83842,Well042,15,29.72563,1039.75072,58.05116,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2013,10,2ECFC83842,Well042,15,29.25369,1025.78690,42.84714,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2013,11,2ECFC83842,Well042,15,29.33566,1006.97835,57.28960,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2013,12,2ECFC83842,Well042,15,29.86035,1045.76138,58.31426,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2014,1,2ECFC83842,Well042,15,28.94123,972.67684,42.38948,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2014,4,2ECFC83842,Well042,15,25.38356,1142.26031,14.61725,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2014,6,2ECFC83842,Well042,15,31.77191,1092.95367,14.27089,155.18373,30.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2014,7,2ECFC83842,Well042,15,28.84181,1042.06704,14.08129,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2015,1,2ECFC83842,Well042,15,24.80821,1010.13962,14.28594,155.18373,31.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2015,5,2ECFC83842,Well042,15,31.57889,1391.99734,14.18419,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2015,11,2ECFC83842,Well042,15,31.75514,1420.08971,14.26336,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2015,12,2ECFC83842,Well042,15,31.67831,1413.48603,14.22885,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2016,2,2ECFC83842,Well042,15,29.38576,1436.94752,26.30333,155.18373,26.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2016,6,2ECFC83842,Well042,15,31.80126,1552.49196,13.18414,155.18373,27.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2016,7,2ECFC83842,Well042,15,31.21672,1614.54895,13.21452,155.18373,28.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2016,9,2ECFC83842,Well042,15,32.50761,1572.90636,13.65500,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2016,10,2ECFC83842,Well042,15,26.14429,1309.90438,11.39183,155.18373,24.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2016,11,2ECFC83842,Well042,15,30.37935,1526.02702,13.65500,155.18373,28.99998,Producer,7642.061,Red,21.20670098,-33.17730308
2017,2,2ECFC83842,Well042,15,29.53626,1482.98903,13.11688,155.18373,25.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2017,3,2ECFC83842,Well042,15,31.22524,1520.21621,13.67019,155.18373,29.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2017,5,2ECFC83842,Well042,15,20.15802,1414.12996,13.21452,155.18373,28.99997,Producer,7642.061,Red,21.20670098,-33.17730308
2017,6,2ECFC83842,Well042,15,19.82505,1424.84645,13.18414,155.18373,27.99999,Producer,7642.061,Red,21.20670098,-33.17730308
2018,7,2ECFC83842,Well042,15,1.45964,146.07082,0.36454,155.18373,2.00000,Producer,7642.061,Red,21.20670098,-33.17730308
2005,1,2ECFC8384C,Well043,15,26.53081,807.92631,14.18662,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2005,2,2ECFC8384C,Well043,15,18.43587,715.82040,14.27721,183.72704,25.99999,Producer,7542.651,Red,21.20444299,-33.16527908
2005,3,2ECFC8384C,Well043,15,15.02249,707.85986,13.49521,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2005,6,2ECFC8384C,Well043,15,32.94391,671.93146,13.95973,183.72704,27.99999,Producer,7542.651,Red,21.20444299,-33.16527908
2005,8,2ECFC8384C,Well043,15,32.33975,760.60606,13.96726,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2005,10,2ECFC8384C,Well043,15,24.65604,752.62567,13.84335,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2006,6,2ECFC8384C,Well043,15,31.41549,802.05664,14.39877,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2006,7,2ECFC8384C,Well043,15,30.96005,790.42905,14.19003,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2006,8,2ECFC8384C,Well043,15,27.56153,716.59969,13.75525,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2006,11,2ECFC8384C,Well043,15,25.84482,575.69326,14.51080,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2006,12,2ECFC8384C,Well043,15,24.47952,528.75767,13.74424,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2009,1,2ECFC8384C,Well043,15,17.14885,712.63014,14.26426,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2009,3,2ECFC8384C,Well043,15,19.70941,745.87814,13.83253,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2009,11,2ECFC8384C,Well043,15,15.92998,558.77481,13.76004,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2010,1,2ECFC8384C,Well043,15,15.98017,763.36029,13.80339,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2010,2,2ECFC8384C,Well043,15,16.20524,764.13927,13.99780,183.72704,28.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2010,3,2ECFC8384C,Well043,15,18.06798,829.19108,14.49203,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2010,4,2ECFC8384C,Well043,15,19.08327,788.57011,13.82512,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2010,8,2ECFC8384C,Well043,15,22.15838,786.93903,14.21830,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2010,10,2ECFC8384C,Well043,15,20.95926,751.99281,14.26395,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2010,11,2ECFC8384C,Well043,15,21.30777,741.38500,14.07462,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2010,12,2ECFC8384C,Well043,15,21.50911,739.53380,14.20762,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2011,1,2ECFC8384C,Well043,15,22.01432,719.55389,14.12587,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2011,3,2ECFC8384C,Well043,15,21.77490,714.08878,14.38319,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2011,10,2ECFC8384C,Well043,15,23.13026,765.73326,13.67019,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2011,11,2ECFC8384C,Well043,15,19.20278,784.21674,13.91170,183.72704,28.99998,Producer,7542.651,Red,21.20444299,-33.16527908
2011,12,2ECFC8384C,Well043,15,18.50015,828.67901,14.32699,183.72704,28.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2012,1,2ECFC8384C,Well043,15,20.00564,771.73284,13.61496,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2012,4,2ECFC8384C,Well043,15,22.84458,760.85134,14.25143,183.72704,28.99998,Producer,7542.651,Red,21.20444299,-33.16527908
2012,6,2ECFC8384C,Well043,15,22.68104,728.38548,14.55368,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2012,9,2ECFC8384C,Well043,15,22.24076,848.32599,14.27116,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2012,10,2ECFC8384C,Well043,15,21.51114,812.99452,14.20896,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2012,11,2ECFC8384C,Well043,15,18.28028,723.64673,14.15672,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2013,2,2ECFC8384C,Well043,15,14.45308,718.05515,14.75419,183.72704,25.99999,Producer,7542.651,Red,21.20444299,-33.16527908
2013,3,2ECFC8384C,Well043,15,13.67120,680.45287,13.95602,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2013,5,2ECFC8384C,Well043,15,21.33665,645.11980,14.09370,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2013,6,2ECFC8384C,Well043,15,19.85482,426.25823,13.93458,183.72704,19.99998,Producer,7542.651,Red,21.20444299,-33.16527908
2013,8,2ECFC8384C,Well043,15,20.28767,578.50598,13.80689,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2014,1,2ECFC8384C,Well043,15,12.10686,826.89878,13.59501,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2014,10,2ECFC8384C,Well043,15,23.38591,923.12790,13.82128,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2014,11,2ECFC8384C,Well043,15,22.73765,986.16437,14.59000,183.72704,30.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2014,12,2ECFC8384C,Well043,15,22.47084,946.98545,14.41880,183.72704,31.00000,Producer,7542.651,Red,21.20444299,-33.16527908
2015,9,2ECFC8384C,Well043,15,12.11207,534.74793,13.60085,183.72704,27.99999,Producer,7542.651,Red,21.20444299,-33.16527908
2015,10,2ECFC8384C,Well043,15,11.22832,494.66984,14.00942,183.72704,25.99998,Producer,7542.651,Red,21.20444299,-33.16527908
2015,12,2ECFC8384C,Well043,15,12.72164,590.28416,14.28535,183.72704,29.99997,Producer,7542.651,Red,21.20444299,-33.16527908
2005,1,2ECFC83857,Well045,15,32.63192,727.31534,14.09344,68.89764,31.00000,Producer,7529.528,Rock,21.20330268,-33.15194133
2005,3,2ECFC83857,Well045,15,26.97719,715.50847,13.76961,68.89764,31.00000,Producer,7529.528,Rock,21.20330268,-33.15194133
2005,4,2ECFC83857,Well045,15,24.97263,712.96856,14.02110,68.89764,27.99999,Producer,7529.528,Rock,21.20330268,-33.15194133
2005,5,2ECFC83857,Well045,15,26.45777,702.09881,14.49263,68.89764,29.99997,Producer,7529.528,Rock,21.20330268,-33.15194133
2005,6,2ECFC83857,Well045,15,35.10341,661.85885,14.33390,68.89764,27.99999,Producer,7529.528,Rock,21.20330268,-33.15194133
2005,8,2ECFC83857,Well045,15,28.70790,777.60949,14.01591,68.89764,29.99997,Producer,7529.528,Rock,21.20330268,-33.15194133
2005,10,2ECFC83857,Well045,15,36.78928,762.76445,13.77044,68.89764,29.99997,Producer,7529.528,Rock,21.20330268,-33.15194133
2006,6,2ECFC83857,Well045,15,33.14728,814.65816,14.31602,68.89764,28.99998,Producer,7529.528,Rock,21.20330268,-33.15194133
2006,7,2ECFC83857,Well045,15,28.88847,817.66941,14.10407,68.89764,31.00000,Producer,7529.528,Rock,21.20330268,-33.15194133
2006,11,2ECFC83857,Well045,15,21.96610,729.40377,14.50948,68.89764,28.99998,Producer,7529.528,Rock,21.20330268,-33.15194133
2008,9,2ECFC83857,Well045,15,21.76273,773.21703,14.37515,68.89764,30.00000,Producer,7529.528,Rock,21.20330268,-33.15194133
2008,10,2ECFC83857,Well045,15,24.67025,751.49361,14.20648,68.89764,31.00000,Producer,7529.528,Rock,21.20330268,-33.15194133
2008,11,2ECFC83857,Well045,15,24.21576,753.79303,13.94476,68.89764,30.00000,Producer,7529.528,Rock,21.20330268,-33.15194133
2008,12,2ECFC83857,Well045,15,22.84214,740.46615,14.24991,68.89764,31.00000,Producer,7529.528,Rock,21.20330268,-33.15194133
